age,job,marital,education,default,balance,housing,loan,pdays,previous,poutcome,result
35,management,divorced,tertiary,no,3254,no,no,-1,0,unknown,fail
32,management,single,tertiary,no,223,no,no,-1,0,unknown,fail
47,housemaid,single,tertiary,no,3232,no,no,274,2,failure,fail
27,management,single,tertiary,no,170,no,no,-1,0,unknown,fail
31,services,married,primary,no,46,no,no,-1,0,unknown,fail
77,retired,married,secondary,no,820,no,no,181,4,success,success
35,management,married,tertiary,no,0,yes,no,128,2,other,fail
53,technician,married,primary,no,0,no,no,-1,0,unknown,fail
32,services,married,secondary,no,197,yes,no,-1,0,unknown,fail
34,self-employed,married,tertiary,no,191,no,no,-1,0,unknown,fail
32,admin.,married,tertiary,no,1,yes,yes,-1,0,unknown,fail
40,management,married,tertiary,no,294,yes,no,-1,0,unknown,fail
29,management,single,tertiary,no,1675,no,no,-1,0,unknown,fail
57,technician,married,secondary,no,6164,no,no,-1,0,unknown,fail
38,blue-collar,married,primary,no,-257,yes,yes,-1,0,unknown,fail
32,management,single,tertiary,no,6248,yes,no,371,2,failure,fail
30,services,divorced,secondary,no,0,yes,no,-1,0,unknown,fail
26,technician,married,secondary,no,-119,no,yes,-1,0,unknown,success
30,services,single,secondary,no,773,yes,yes,-1,0,unknown,fail
53,technician,married,secondary,no,1389,no,no,-1,0,unknown,fail
50,blue-collar,married,secondary,no,2719,yes,no,-1,0,unknown,fail
35,management,married,tertiary,no,2374,yes,yes,215,6,other,fail
25,management,single,tertiary,no,490,yes,no,-1,0,unknown,fail
39,admin.,married,secondary,no,272,yes,yes,234,2,failure,fail
61,retired,married,secondary,no,173,no,no,-1,0,unknown,fail
49,technician,married,primary,no,486,no,no,-1,0,unknown,fail
34,management,married,tertiary,no,1725,yes,yes,-1,0,unknown,fail
42,blue-collar,married,secondary,no,88,yes,no,-1,0,unknown,fail
44,blue-collar,married,primary,no,93,yes,no,-1,0,unknown,fail
29,blue-collar,married,secondary,no,8,yes,yes,-1,0,unknown,success
37,technician,married,secondary,no,5287,yes,yes,100,2,failure,fail
36,blue-collar,married,secondary,yes,-347,yes,yes,-1,0,unknown,fail
29,services,divorced,secondary,no,-7,yes,no,-1,0,unknown,success
58,management,married,secondary,no,2155,no,yes,182,7,success,success
29,technician,single,secondary,no,1165,no,no,184,1,success,success
48,technician,divorced,tertiary,no,855,no,no,-1,0,unknown,fail
24,student,single,secondary,no,486,,no,270,2,other,fail
35,technician,married,secondary,no,0,no,no,-1,0,unknown,fail
38,entrepreneur,married,secondary,no,0,yes,yes,-1,0,unknown,fail
36,management,married,tertiary,no,0,yes,no,-1,0,unknown,fail
40,services,married,secondary,no,574,yes,no,-1,0,unknown,fail
47,technician,married,secondary,no,19,yes,no,-1,0,unknown,fail
36,management,married,tertiary,no,96,no,no,-1,0,unknown,success
43,blue-collar,married,primary,no,46,yes,no,332,6,failure,fail
51,technician,married,secondary,no,805,no,no,-1,0,unknown,fail
27,entrepreneur,married,tertiary,no,79,yes,yes,369,3,failure,fail
49,services,married,primary,no,4713,yes,no,-1,0,unknown,fail
36,services,married,secondary,no,0,yes,yes,-1,0,unknown,fail
45,blue-collar,single,primary,no,1006,no,no,-1,0,unknown,fail
30,services,married,tertiary,no,1380,yes,no,-1,0,unknown,fail
30,admin.,single,secondary,no,1249,no,no,-1,0,unknown,fail
53,technician,single,primary,no,481,no,no,-1,0,unknown,fail
33,technician,single,secondary,no,2583,no,no,108,1,failure,fail
30,management,single,tertiary,no,60,no,no,-1,0,unknown,fail
30,blue-collar,single,secondary,no,18,no,no,-1,0,unknown,fail
44,admin.,divorced,secondary,no,66,yes,no,-1,0,unknown,fail
67,retired,married,primary,no,1430,no,no,-1,0,unknown,fail
42,blue-collar,married,secondary,no,3743,yes,no,-1,0,unknown,fail
36,admin.,married,tertiary,no,211,yes,no,-1,0,unknown,fail
33,technician,married,secondary,no,0,yes,yes,-1,0,unknown,fail
43,management,married,tertiary,no,356,no,no,-1,0,unknown,fail
31,services,single,secondary,no,6737,yes,no,-1,0,unknown,fail
51,technician,married,secondary,no,337,yes,no,-1,0,unknown,fail
37,services,single,secondary,no,608,no,no,-1,0,unknown,fail
47,technician,divorced,secondary,no,32,no,yes,-1,0,unknown,fail
56,admin.,married,secondary,no,105,no,no,-1,0,unknown,fail
35,blue-collar,single,primary,no,-4,yes,no,-1,0,unknown,fail
37,blue-collar,married,secondary,no,-129,yes,no,328,1,other,fail
33,blue-collar,single,primary,no,405,yes,no,353,1,failure,fail
52,technician,married,unknown,no,668,yes,no,-1,0,unknown,fail
38,blue-collar,married,secondary,no,49,yes,no,-1,0,unknown,fail
35,admin.,single,tertiary,no,994,no,no,87,2,failure,success
34,blue-collar,single,primary,no,-175,yes,no,-1,0,unknown,fail
32,blue-collar,married,secondary,no,112,yes,no,321,1,other,fail
46,blue-collar,divorced,primary,no,358,no,no,-1,0,unknown,fail
35,admin.,married,secondary,no,786,no,yes,-1,0,unknown,fail
45,blue-collar,married,secondary,no,1124,yes,no,-1,0,unknown,fail
44,management,divorced,tertiary,no,409,yes,no,-1,0,unknown,fail
49,housemaid,married,secondary,no,7317,yes,no,-1,0,unknown,fail
51,entrepreneur,married,tertiary,no,36935,yes,no,-1,0,unknown,fail
40,admin.,single,secondary,no,985,yes,no,50,8,failure,success
36,management,married,tertiary,no,812,no,no,-1,0,unknown,fail
41,blue-collar,married,secondary,no,271,yes,no,172,2,failure,fail
26,technician,single,tertiary,no,1118,yes,no,-1,0,unknown,fail
52,self-employed,married,secondary,no,248,no,yes,-1,0,unknown,fail
40,entrepreneur,divorced,tertiary,no,0,no,yes,-1,0,unknown,fail
46,technician,married,secondary,no,-220,yes,no,-1,0,unknown,fail
31,admin.,single,tertiary,no,-218,yes,no,-1,0,unknown,fail
55,management,married,primary,no,57,no,yes,-1,0,unknown,fail
32,management,single,tertiary,no,2233,no,no,-1,0,unknown,fail
42,entrepreneur,single,secondary,no,1049,yes,yes,-1,0,unknown,fail
54,management,married,tertiary,no,1451,no,no,-1,0,unknown,fail
57,self-employed,married,unknown,no,964,no,no,-1,0,unknown,fail
35,admin.,married,secondary,no,898,yes,no,-1,0,unknown,success
40,management,divorced,tertiary,no,858,no,no,-1,0,unknown,success
33,management,single,secondary,no,0,no,no,-1,0,unknown,fail
,blue-collar,married,secondary,no,837,yes,no,-1,0,unknown,fail
52,services,married,primary,no,821,yes,yes,-1,0,unknown,fail
45,housemaid,married,primary,no,7353,no,no,-1,0,unknown,fail
46,admin.,married,primary,no,469,yes,no,264,10,other,fail
52,services,single,secondary,no,1810,no,no,-1,0,unknown,fail
59,retired,divorced,secondary,no,23,no,no,-1,0,unknown,fail
32,technician,single,tertiary,no,35,no,no,-1,0,unknown,fail
35,admin.,single,tertiary,no,1374,yes,no,-1,0,unknown,fail
50,blue-collar,married,primary,no,414,yes,no,-1,0,unknown,fail
45,technician,married,secondary,no,2403,no,no,-1,0,unknown,fail
25,technician,single,secondary,no,1312,yes,no,-1,0,unknown,fail
31,blue-collar,married,primary,no,251,yes,no,-1,0,unknown,fail
41,technician,married,tertiary,no,515,no,no,-1,0,unknown,success
27,blue-collar,single,primary,no,881,yes,no,-1,0,unknown,fail
33,management,married,tertiary,no,1390,no,no,84,4,failure,fail
47,admin.,single,primary,no,683,no,no,-1,0,unknown,fail
40,blue-collar,married,primary,yes,0,yes,no,-1,0,unknown,fail
38,technician,married,secondary,no,0,yes,no,-1,0,unknown,fail
45,entrepreneur,married,secondary,no,781,no,yes,126,2,failure,success
40,blue-collar,married,primary,no,332,yes,no,369,3,failure,fail
57,management,married,secondary,no,7162,no,no,-1,0,unknown,fail
38,blue-collar,married,secondary,no,0,yes,no,349,1,other,fail
30,management,single,tertiary,no,55,no,no,-1,0,unknown,fail
48,services,divorced,unknown,no,973,no,no,134,2,success,success
36,unemployed,married,primary,no,0,no,no,-1,0,unknown,fail
28,technician,single,tertiary,no,959,yes,no,-1,0,unknown,fail
54,blue-collar,married,primary,no,7073,no,no,-1,0,unknown,fail
36,technician,divorced,secondary,no,407,no,no,-1,0,unknown,fail
22,blue-collar,married,secondary,no,223,yes,no,344,1,failure,fail
39,technician,single,secondary,no,1685,yes,no,368,1,failure,fail
34,services,divorced,secondary,no,797,yes,no,126,1,failure,fail
50,management,divorced,tertiary,no,11998,no,no,-1,0,unknown,fail
44,unknown,married,unknown,no,722,yes,no,-1,0,unknown,fail
51,blue-collar,married,secondary,no,505,yes,no,-1,0,unknown,fail
64,retired,married,secondary,no,1612,no,no,89,5,failure,success
35,blue-collar,married,secondary,no,682,yes,no,-1,0,unknown,fail
27,blue-collar,single,secondary,no,-116,yes,yes,343,1,failure,fail
32,management,single,tertiary,no,4,yes,no,-1,0,unknown,fail
36,entrepreneur,married,tertiary,no,99,yes,yes,-1,0,unknown,fail
54,self-employed,married,tertiary,no,368,no,no,110,4,failure,fail
25,student,single,tertiary,no,241,no,no,-1,0,unknown,fail
30,technician,married,tertiary,no,-256,yes,no,-1,0,unknown,fail
38,technician,married,secondary,no,1828,no,no,-1,0,unknown,fail
40,admin.,married,tertiary,no,1108,no,no,112,1,success,fail
26,admin.,single,secondary,no,74,no,yes,-1,0,unknown,fail
33,technician,married,tertiary,no,1699,no,no,94,1,success,success
53,admin.,married,secondary,no,2924,no,no,-1,0,unknown,fail
47,services,married,secondary,no,4063,yes,yes,-1,0,unknown,fail
44,blue-collar,married,primary,no,924,yes,no,-1,0,unknown,fail
46,management,divorced,secondary,no,558,no,no,-1,0,unknown,fail
32,services,single,secondary,no,473,yes,no,-1,0,unknown,fail
29,admin.,single,secondary,no,3528,no,no,208,1,success,fail
33,housemaid,married,primary,no,1,yes,no,-1,0,unknown,fail
49,management,married,unknown,no,1401,no,no,-1,0,unknown,fail
54,blue-collar,married,secondary,no,1063,no,yes,-1,0,unknown,fail
60,admin.,married,secondary,no,3735,no,no,90,10,success,success
26,housemaid,married,secondary,no,13,yes,no,293,1,other,fail
56,housemaid,divorced,secondary,no,977,no,no,-1,0,unknown,fail
39,technician,married,tertiary,no,508,no,no,-1,0,unknown,fail
41,management,married,primary,no,469,yes,yes,-1,0,unknown,fail
41,technician,divorced,tertiary,no,4276,yes,no,-1,0,unknown,fail
34,blue-collar,married,secondary,no,225,yes,no,-1,0,unknown,fail
49,entrepreneur,divorced,secondary,no,2908,no,no,-1,0,unknown,fail
36,services,single,secondary,no,774,yes,no,-1,0,unknown,fail
53,blue-collar,married,primary,no,1311,no,no,-1,0,unknown,fail
31,technician,married,secondary,no,-556,yes,no,-1,0,unknown,fail
58,retired,married,secondary,no,13,no,no,-1,0,unknown,fail
49,admin.,married,secondary,no,1096,yes,no,303,5,failure,fail
42,unemployed,married,secondary,no,8131,yes,no,175,1,failure,fail
46,self-employed,married,primary,no,3155,yes,no,-1,0,unknown,fail
37,blue-collar,married,primary,no,708,yes,no,-1,0,unknown,fail
32,housemaid,married,primary,no,67,yes,no,-1,0,unknown,fail
59,retired,divorced,primary,no,217,yes,no,-1,0,unknown,fail
36,blue-collar,married,secondary,no,-42,no,yes,193,2,other,fail
34,management,married,tertiary,no,1778,no,no,181,4,failure,fail
56,services,married,secondary,no,2658,yes,no,-1,0,unknown,fail
36,unemployed,single,tertiary,no,577,yes,no,-1,0,unknown,fail
54,management,married,unknown,no,831,yes,yes,109,3,failure,fail
59,blue-collar,married,secondary,no,32,yes,no,-1,0,unknown,fail
34,technician,married,secondary,no,-255,yes,no,-1,0,unknown,fail
53,management,married,primary,no,72,yes,yes,-1,0,unknown,fail
45,blue-collar,married,primary,no,959,,no,-1,0,unknown,fail
38,self-employed,married,secondary,no,854,yes,yes,-1,0,unknown,fail
40,management,married,tertiary,no,42,no,yes,-1,0,unknown,fail
31,management,married,secondary,no,-329,yes,no,-1,0,unknown,fail
26,services,divorced,primary,no,633,yes,no,-1,0,unknown,fail
35,blue-collar,married,secondary,no,603,yes,no,-1,0,unknown,fail
34,housemaid,divorced,primary,no,46,yes,no,-1,0,unknown,fail
59,management,married,secondary,no,1245,no,no,-1,0,unknown,fail
41,technician,married,secondary,no,2185,yes,no,309,4,other,fail
37,management,married,tertiary,no,751,yes,no,-1,0,unknown,fail
35,admin.,single,tertiary,no,2622,no,no,-1,0,unknown,fail
53,technician,married,secondary,no,1776,no,no,-1,0,unknown,fail
44,management,single,secondary,no,1012,no,no,-1,0,unknown,fail
51,blue-collar,married,primary,no,377,yes,no,272,1,failure,fail
44,admin.,married,secondary,no,-314,no,no,-1,0,unknown,fail
39,blue-collar,married,primary,no,2169,no,no,-1,0,unknown,fail
40,admin.,single,secondary,no,664,no,no,121,2,success,fail
32,management,single,tertiary,no,334,no,no,-1,0,unknown,fail
31,admin.,single,secondary,no,1374,yes,no,370,1,failure,fail
46,services,married,secondary,no,2019,,no,-1,0,unknown,fail
77,retired,divorced,secondary,no,3417,no,no,-1,0,unknown,success
48,blue-collar,married,primary,no,0,no,yes,-1,0,unknown,fail
55,blue-collar,married,secondary,yes,67,no,no,-1,0,unknown,fail
29,services,single,secondary,no,40,yes,no,355,2,failure,fail
34,technician,married,tertiary,no,16992,yes,no,245,1,failure,fail
37,management,single,tertiary,no,4543,yes,no,340,5,failure,fail
41,management,married,secondary,no,23,no,yes,-1,0,unknown,fail
26,technician,single,secondary,no,1873,no,no,276,2,other,fail
40,blue-collar,married,secondary,no,326,yes,yes,-1,0,unknown,fail
34,blue-collar,married,secondary,no,2076,yes,no,-1,0,unknown,fail
50,services,married,secondary,no,683,yes,yes,-1,0,unknown,fail
30,technician,married,secondary,no,455,yes,no,-1,0,unknown,success
32,student,single,unknown,no,0,no,no,-1,0,unknown,fail
35,technician,divorced,secondary,no,2823,yes,no,-1,0,unknown,fail
45,admin.,married,unknown,no,2033,no,no,186,4,failure,fail
34,technician,married,tertiary,no,197,no,no,-1,0,unknown,success
33,admin.,single,tertiary,no,272,yes,no,92,3,success,success
40,blue-collar,single,unknown,no,-154,yes,yes,-1,0,unknown,fail
38,services,married,secondary,no,43,yes,no,-1,0,unknown,fail
23,student,single,tertiary,no,508,no,no,-1,0,unknown,fail
55,technician,married,secondary,no,10185,no,no,180,4,success,fail
36,technician,married,secondary,no,-342,yes,no,-1,0,unknown,fail
58,retired,married,secondary,yes,-146,no,yes,-1,0,unknown,fail
50,technician,divorced,secondary,no,0,no,no,120,2,failure,success
24,blue-collar,single,secondary,no,674,yes,yes,-1,0,unknown,fail
31,blue-collar,single,secondary,no,54,yes,no,-1,0,unknown,success
44,blue-collar,married,primary,no,-295,yes,no,-1,0,unknown,fail
47,services,married,secondary,no,0,yes,no,-1,0,unknown,fail
43,blue-collar,married,secondary,no,536,no,no,-1,0,unknown,fail
32,blue-collar,single,primary,no,23,yes,yes,-1,0,unknown,fail
39,self-employed,married,primary,no,185,yes,no,-1,0,unknown,fail
48,unemployed,divorced,secondary,no,1266,yes,no,-1,0,unknown,fail
64,retired,married,primary,no,2140,no,no,-1,0,unknown,fail
58,blue-collar,married,secondary,no,343,yes,no,-1,0,unknown,fail
29,blue-collar,married,secondary,no,484,yes,no,-1,0,unknown,fail
42,services,married,secondary,no,3236,no,no,-1,0,unknown,fail
35,admin.,single,tertiary,no,4233,no,no,-1,0,unknown,fail
27,admin.,married,secondary,no,132,no,no,-1,0,unknown,fail
25,services,married,secondary,no,4063,yes,no,-1,0,unknown,fail
55,management,single,tertiary,no,1464,yes,no,-1,0,unknown,fail
38,blue-collar,single,secondary,no,93,no,no,-1,0,unknown,fail
31,blue-collar,single,secondary,no,334,yes,yes,-1,0,unknown,fail
28,blue-collar,single,secondary,no,1106,yes,no,-1,0,unknown,fail
58,retired,married,secondary,no,1874,no,no,-1,0,unknown,fail
32,management,single,tertiary,no,933,yes,no,307,1,failure,fail
52,services,married,secondary,no,657,no,no,460,2,failure,success
37,management,married,tertiary,no,9269,yes,yes,149,2,failure,fail
72,retired,married,primary,no,3232,no,no,-1,0,unknown,fail
53,technician,divorced,secondary,no,751,yes,no,-1,0,unknown,fail
39,management,single,tertiary,no,26,,yes,179,4,failure,fail
36,blue-collar,married,secondary,no,1132,yes,yes,-1,0,unknown,fail
34,blue-collar,married,primary,no,500,yes,no,-1,0,unknown,fail
45,blue-collar,married,primary,no,351,yes,no,-1,0,unknown,fail
35,management,married,tertiary,no,15298,no,no,-1,0,unknown,fail
32,admin.,married,secondary,no,-1272,yes,no,-1,0,unknown,fail
38,services,married,secondary,no,859,yes,no,-1,0,unknown,fail
40,blue-collar,married,primary,no,-476,yes,no,-1,0,unknown,fail
31,management,married,tertiary,no,-513,no,yes,-1,0,unknown,fail
37,admin.,divorced,tertiary,no,-65,no,no,-1,0,unknown,fail
58,technician,married,unknown,no,-509,no,yes,-1,0,unknown,fail
53,admin.,married,secondary,no,53,yes,no,-1,0,unknown,success
22,admin.,single,secondary,no,33,no,no,-1,0,unknown,success
41,management,divorced,tertiary,no,3426,no,no,297,3,failure,success
45,blue-collar,married,primary,no,71,yes,no,-1,0,unknown,fail
54,retired,married,secondary,no,529,,no,-1,0,unknown,fail
58,retired,married,secondary,no,674,yes,no,-1,0,unknown,fail
25,blue-collar,married,primary,yes,-589,yes,no,-1,0,unknown,fail
37,blue-collar,single,secondary,no,48,no,no,-1,0,unknown,fail
43,technician,single,secondary,yes,685,yes,no,-1,0,unknown,fail
43,management,married,tertiary,no,175,yes,no,337,1,other,fail
45,blue-collar,divorced,secondary,no,756,yes,no,-1,0,unknown,fail
70,retired,married,primary,no,2346,no,no,194,2,success,fail
46,blue-collar,married,secondary,no,942,no,no,-1,0,unknown,fail
35,technician,single,secondary,no,354,no,no,-1,0,unknown,success
47,blue-collar,married,secondary,no,182,yes,no,-1,0,unknown,success
50,technician,divorced,secondary,no,0,no,no,-1,0,unknown,fail
30,blue-collar,married,primary,no,2929,yes,no,184,1,other,fail
43,admin.,married,secondary,no,2271,no,no,-1,0,unknown,success
42,technician,married,tertiary,no,849,no,no,-1,0,unknown,fail
49,entrepreneur,married,tertiary,no,384,no,no,-1,0,unknown,fail
44,self-employed,divorced,tertiary,no,1070,yes,no,91,5,success,success
42,technician,married,secondary,no,8899,yes,no,-1,0,unknown,fail
34,management,married,tertiary,no,527,no,no,-1,0,unknown,fail
31,management,single,secondary,yes,0,no,no,-1,0,unknown,fail
